zona,cadena,cine,direccion,pelicula,formato,horario,precio_general,precio_jubilado,precio_menor,url_pelicula
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Avengers: Endgame (re Estreno),2D Subtitulada,14:30,,,,https://www.cinemark.com.ar/peliculas/avengers-endgame-re-estreno
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Avengers: Endgame (re Estreno),2D Subtitulada,18:30,,,,https://www.cinemark.com.ar/peliculas/avengers-endgame-re-estreno
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Avengers: Endgame (re Estreno),2D Subtitulada,22:30,,,,https://www.cinemark.com.ar/peliculas/avengers-endgame-re-estreno
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Bajo tus pies,2D Doblada,12:30,,,,https://www.cinemark.com.ar/peliculas/bajo-tus-pies
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Bajo tus pies,2D Doblada,15:00,,,,https://www.cinemark.com.ar/peliculas/bajo-tus-pies
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Bajo tus pies,2D Doblada,19:50,,,,https://www.cinemark.com.ar/peliculas/bajo-tus-pies
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Coyote vs. Acme,2D Doblada,12:40,,,,https://www.cinemark.com.ar/peliculas/coyote-vs-acme
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Coyote vs. Acme,2D Doblada,15:20,,,,https://www.cinemark.com.ar/peliculas/coyote-vs-acme
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Coyote vs. Acme,2D Subtitulada,18:00,,,,https://www.cinemark.com.ar/peliculas/coyote-vs-acme
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",El corazón de la bestia,2D Subtitulada,12:10,,,,https://www.cinemark.com.ar/peliculas/el-corazon-de-la-bestia
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",El corazón de la bestia,2D Subtitulada,14:40,,,,https://www.cinemark.com.ar/peliculas/el-corazon-de-la-bestia
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",El corazón de la bestia,2D Subtitulada,17:10,,,,https://www.cinemark.com.ar/peliculas/el-corazon-de-la-bestia
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",El corazón de la bestia,2D Subtitulada,19:40,,,,https://www.cinemark.com.ar/peliculas/el-corazon-de-la-bestia
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",El corazón de la bestia,2D Subtitulada,22:10,,,,https://www.cinemark.com.ar/peliculas/el-corazon-de-la-bestia
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",El último gran golpe,2D Subtitulada,16:50,,,,https://www.cinemark.com.ar/peliculas/el-ultimo-gran-golpe
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",El último gran golpe,2D Subtitulada,22:10,,,,https://www.cinemark.com.ar/peliculas/el-ultimo-gran-golpe
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Hechizo de amor: La magia continúa,2D Subtitulada,12:00,,,,https://www.cinemark.com.ar/peliculas/hechizo-de-amor-la-magia-continua
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Hechizo de amor: La magia continúa,2D Subtitulada,14:50,,,,https://www.cinemark.com.ar/peliculas/hechizo-de-amor-la-magia-continua
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Hechizo de amor: La magia continúa,2D Subtitulada,20:10,,,,https://www.cinemark.com.ar/peliculas/hechizo-de-amor-la-magia-continua
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Her Private Hell,2D Subtitulada,00:45,,,,https://cartelera.ar/pelicula/her-private-hell
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Her Private Hell,2D Subtitulada,22:00,,,,https://cartelera.ar/pelicula/her-private-hell
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Insidious: Fuera del más allá,2D Subtitulada,23:10,,,,https://www.cinemark.com.ar/peliculas/la-noche-del-demonio-estan-entre-nosotros
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",La invitación,2D Subtitulada,17:40,,,,https://www.cinemark.com.ar/peliculas/la-invitacion
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",La invitación,2D Subtitulada,23:00,,,,https://www.cinemark.com.ar/peliculas/la-invitacion
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",La isla olvidada,2D Doblada,13:00,,,,https://www.cinemark.com.ar/peliculas/la-isla-olvidada
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",La isla olvidada,2D Doblada,15:30,,,,https://www.cinemark.com.ar/peliculas/la-isla-olvidada
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",La isla olvidada,2D Doblada,18:00,,,,https://www.cinemark.com.ar/peliculas/la-isla-olvidada
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",La isla olvidada,2D Doblada,20:40,,,,https://www.cinemark.com.ar/peliculas/la-isla-olvidada
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",La Odisea,2D Subtitulada,13:50,,,,https://www.cinemark.com.ar/peliculas/la-odisea
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",La Odisea,2D Subtitulada,17:40,,,,https://www.cinemark.com.ar/peliculas/la-odisea
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",La Odisea,2D Subtitulada,21:30,,,,https://www.cinemark.com.ar/peliculas/la-odisea
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Pepita la Pistolera,2D Doblada,19:30,,,,https://www.cinemark.com.ar/peliculas/pepita-la-pistolera
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Resident Evil: Noche Cero,2D Subtitulada,12:50,,,,https://www.cinemark.com.ar/peliculas/resident-evil-noche-cero
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Resident Evil: Noche Cero,2D Doblada,15:10,,,,https://www.cinemark.com.ar/peliculas/resident-evil-noche-cero
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Resident Evil: Noche Cero,2D Subtitulada,17:20,,,,https://www.cinemark.com.ar/peliculas/resident-evil-noche-cero
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Resident Evil: Noche Cero,2D Subtitulada,17:30,,,,https://www.cinemark.com.ar/peliculas/resident-evil-noche-cero
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Resident Evil: Noche Cero,2D Subtitulada,20:00,,,,https://www.cinemark.com.ar/peliculas/resident-evil-noche-cero
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Resident Evil: Noche Cero,2D Subtitulada,20:30,,,,https://www.cinemark.com.ar/peliculas/resident-evil-noche-cero
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Resident Evil: Noche Cero,2D Subtitulada,22:20,,,,https://www.cinemark.com.ar/peliculas/resident-evil-noche-cero
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Resident Evil: Noche Cero,2D Subtitulada,22:50,,,,https://www.cinemark.com.ar/peliculas/resident-evil-noche-cero
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Spider-Man: Un nuevo día,2D Subtitulada,13:20,,,,https://www.cinemark.com.ar/peliculas/spider-man-un-nuevo-dia
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Spider-Man: Un nuevo día,2D Subtitulada,19:00,,,,https://www.cinemark.com.ar/peliculas/spider-man-un-nuevo-dia
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",SU PROPIO INFIERNO,2D Subtitulada,22:00,,,,https://www.cinemark.com.ar/peliculas/su-propio-infierno
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Tres adioses,2D Subtitulada,14:00,,,,https://www.cinemark.com.ar/peliculas/tres-adioses
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Yo Narciso,2D Doblada,16:40,,,,https://www.cinemark.com.ar/peliculas/yo-narciso
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Yo Narciso,2D Doblada,22:30,,,,https://www.cinemark.com.ar/peliculas/yo-narciso
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",Avengers: Endgame (re Estreno),XD 2D IV Doblada,14:00,,,,https://www.cinemark.com.ar/peliculas/avengers-endgame-re-estreno
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",Avengers: Endgame (re Estreno),4D 3D IV Subtitulada,14:30,,,,https://www.cinemark.com.ar/peliculas/avengers-endgame-re-estreno
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",Avengers: Endgame (re Estreno),XD 3D IV Subtitulada,18:00,,,,https://www.cinemark.com.ar/peliculas/avengers-endgame-re-estreno
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",Avengers: Endgame (re Estreno),4D 3D IV Doblada,18:30,,,,https://www.cinemark.com.ar/peliculas/avengers-endgame-re-estreno
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",Avengers: Endgame (re Estreno),2D Subtitulada,19:00,,,,https://www.cinemark.com.ar/peliculas/avengers-endgame-re-estreno
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",Avengers: Endgame (re Estreno),PREMIER 2D Subtitulada,21:30,,,,https://www.cinemark.com.ar/peliculas/avengers-endgame-re-estreno
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",Avengers: Endgame (re Estreno),XD 2D IV Subtitulada,22:00,,,,https://www.cinemark.com.ar/peliculas/avengers-endgame-re-estreno
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",Avengers: Endgame (re Estreno),4D 3D IV Subtitulada,22:30,,,,https://www.cinemark.com.ar/peliculas/avengers-endgame-re-estreno
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",Coyote vs. Acme,2D Doblada,11:40,,,,https://www.cinemark.com.ar/peliculas/coyote-vs-acme
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",Coyote vs. Acme,2D Doblada,14:20,,,,https://www.cinemark.com.ar/peliculas/coyote-vs-acme
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",Coyote vs. Acme,2D Doblada,17:00,,,,https://www.cinemark.com.ar/peliculas/coyote-vs-acme
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",Coyote vs. Acme,2D Doblada,19:30,,,,https://www.cinemark.com.ar/peliculas/coyote-vs-acme
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",El corazón de la bestia,2D Subtitulada,12:20,,,,https://www.cinemark.com.ar/peliculas/el-corazon-de-la-bestia
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",El corazón de la bestia,2D Subtitulada,14:50,,,,https://www.cinemark.com.ar/peliculas/el-corazon-de-la-bestia
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",El corazón de la bestia,2D Subtitulada,17:30,,,,https://www.cinemark.com.ar/peliculas/el-corazon-de-la-bestia
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",El corazón de la bestia,2D Subtitulada,20:10,,,,https://www.cinemark.com.ar/peliculas/el-corazon-de-la-bestia
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",El corazón de la bestia,2D Subtitulada,22:40,,,,https://www.cinemark.com.ar/peliculas/el-corazon-de-la-bestia
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",Hechizo de amor: La magia continúa,2D Subtitulada,13:25,,,,https://www.cinemark.com.ar/peliculas/hechizo-de-amor-la-magia-continua
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",La isla olvidada,2D Doblada,12:00,,,,https://www.cinemark.com.ar/peliculas/la-isla-olvidada
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",La isla olvidada,3D Doblada,14:40,,,,https://www.cinemark.com.ar/peliculas/la-isla-olvidada
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",La isla olvidada,2D Doblada,17:10,,,,https://www.cinemark.com.ar/peliculas/la-isla-olvidada
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",La isla olvidada,2D Doblada,19:50,,,,https://www.cinemark.com.ar/peliculas/la-isla-olvidada
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",La Odisea,PREMIER 2D Subtitulada,14:10,,,,https://www.cinemark.com.ar/peliculas/la-odisea
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",La Odisea,PREMIER 2D Subtitulada,17:50,,,,https://www.cinemark.com.ar/peliculas/la-odisea
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",La Odisea,2D Subtitulada,22:30,,,,https://www.cinemark.com.ar/peliculas/la-odisea
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",La Odisea,PREMIER 2D Subtitulada,22:30,,,,https://www.cinemark.com.ar/peliculas/la-odisea
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",Resident Evil: Noche Cero,2D Doblada,12:30,,,,https://www.cinemark.com.ar/peliculas/resident-evil-noche-cero
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",Resident Evil: Noche Cero,2D Subtitulada,13:00,,,,https://www.cinemark.com.ar/peliculas/resident-evil-noche-cero
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",Resident Evil: Noche Cero,2D Doblada,15:00,,,,https://www.cinemark.com.ar/peliculas/resident-evil-noche-cero
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",Resident Evil: Noche Cero,2D Subtitulada,15:30,,,,https://www.cinemark.com.ar/peliculas/resident-evil-noche-cero
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",Resident Evil: Noche Cero,2D Subtitulada,17:30,,,,https://www.cinemark.com.ar/peliculas/resident-evil-noche-cero
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",Resident Evil: Noche Cero,2D Subtitulada,18:10,,,,https://www.cinemark.com.ar/peliculas/resident-evil-noche-cero
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",Resident Evil: Noche Cero,2D Subtitulada,20:00,,,,https://www.cinemark.com.ar/peliculas/resident-evil-noche-cero
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",Resident Evil: Noche Cero,2D Subtitulada,20:30,,,,https://www.cinemark.com.ar/peliculas/resident-evil-noche-cero
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",Resident Evil: Noche Cero,2D Subtitulada,22:20,,,,https://www.cinemark.com.ar/peliculas/resident-evil-noche-cero
CABA,Cinemark Hoyts,Hoyts Dot Baires,"Vedia 3626, Dot Baires Mall, Saavedra",Resident Evil: Noche Cero,2D Subtitulada,23:10,,,,https://www.cinemark.com.ar/peliculas/resident-evil-noche-cero
