zona,cadena,cine,direccion,pelicula,formato,horario,precio_general,precio_jubilado,precio_menor,url_pelicula
CABA,Cinépolis,Cinépolis Recoleta,"Vicente López 2050, Recoleta",Yo Narciso,2D Doblada,18:45,,,,
CABA,Cinépolis,Cinépolis Recoleta,"Vicente López 2050, Recoleta",Yo Narciso,2D Doblada,20:00,,,,
CABA,Cinépolis,Cinépolis Recoleta,"Vicente López 2050, Recoleta",Yo Narciso,2D Doblada,22:20,,,,
CABA,Cinépolis,Cinépolis Recoleta,"Vicente López 2050, Recoleta","Adolescencia, sexo y muerte en campamento Miasma",2D Subtitulada,23:00,,,,https://cartelera.ar/pelicula/adolescencia-sexo-y-muerte-en-campamento-miasma
CABA,Cinépolis,Cinépolis Recoleta,"Vicente López 2050, Recoleta",El Gran Falsificador,2D Subtitulada,12:00,,,,
CABA,Cinépolis,Cinépolis Recoleta,"Vicente López 2050, Recoleta",El Gran Falsificador,2D Subtitulada,17:40,,,,
CABA,Cinépolis,Cinépolis Recoleta,"Vicente López 2050, Recoleta",Tierra De Crimen,2D Subtitulada,15:00,,,,
CABA,Cinépolis,Cinépolis Recoleta,"Vicente López 2050, Recoleta",Tierra De Crimen,2D Subtitulada,20:30,,,,
CABA,Cinépolis,Cinépolis Recoleta,"Vicente López 2050, Recoleta",La guerra de los últimos,2D Subtitulada,01:10,,,,
CABA,Cinépolis,Cinépolis Recoleta,"Vicente López 2050, Recoleta",La guerra de los últimos,2D Subtitulada,13:15,,,,
CABA,Cinépolis,Cinépolis Recoleta,"Vicente López 2050, Recoleta",La guerra de los últimos,2D Subtitulada,17:10,,,,
CABA,Cinépolis,Cinépolis Recoleta,"Vicente López 2050, Recoleta",La guerra de los últimos,2D Subtitulada,19:30,,,,
CABA,Cinépolis,Cinépolis Recoleta,"Vicente López 2050, Recoleta",La guerra de los últimos,2D Subtitulada,19:50,,,,
CABA,Cinépolis,Cinépolis Recoleta,"Vicente López 2050, Recoleta",La guerra de los últimos,2D Subtitulada,22:30,,,,
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",La Odisea,2D Doblada,14:50,,,,https://cartelera.ar/pelicula/la-odisea
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",La Odisea,2D Doblada,18:30,,,,https://cartelera.ar/pelicula/la-odisea
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Spider-Man: Un nuevo día,3D Doblada,12:20,,,,https://cartelera.ar/pelicula/spider-man-un-nuevo-dia
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Spider-Man: Un nuevo día,3D Doblada,13:20,,,,https://cartelera.ar/pelicula/spider-man-un-nuevo-dia
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Spider-Man: Un nuevo día,2D Doblada,15:30,,,,https://cartelera.ar/pelicula/spider-man-un-nuevo-dia
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Spider-Man: Un nuevo día,2D Doblada,16:30,,,,https://cartelera.ar/pelicula/spider-man-un-nuevo-dia
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Spider-Man: Un nuevo día,2D Doblada,18:45,,,,https://cartelera.ar/pelicula/spider-man-un-nuevo-dia
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Spider-Man: Un nuevo día,3D Doblada,19:00,,,,https://cartelera.ar/pelicula/spider-man-un-nuevo-dia
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Spider-Man: Un nuevo día,3D Doblada,19:40,,,,https://cartelera.ar/pelicula/spider-man-un-nuevo-dia
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Spider-Man: Un nuevo día,2D Doblada,22:00,,,,https://cartelera.ar/pelicula/spider-man-un-nuevo-dia
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Spider-Man: Un nuevo día,2D Doblada,23:00,,,,https://cartelera.ar/pelicula/spider-man-un-nuevo-dia
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Toy Story 5,2D Doblada,12:30,,,,https://cartelera.ar/pelicula/toy-story-5
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Minions & monstruos,2D Doblada,13:00,,,,https://cartelera.ar/pelicula/minions-monstruos
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Impacto mortal,2D Doblada,01:10,,,,https://cartelera.ar/pelicula/impacto-mortal
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Impacto mortal,2D Doblada,18:10,,,,https://cartelera.ar/pelicula/impacto-mortal
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Impacto mortal,2D Doblada,20:40,,,,https://cartelera.ar/pelicula/impacto-mortal
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Impacto mortal,2D Doblada,23:10,,,,https://cartelera.ar/pelicula/impacto-mortal
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",El Final de la Calle Oak,2D Doblada,01:15,,,,https://cartelera.ar/pelicula/el-final-de-la-calle-oak
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",El Final de la Calle Oak,2D Doblada,21:00,,,,https://cartelera.ar/pelicula/el-final-de-la-calle-oak
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",El Final de la Calle Oak,2D Subtitulada,23:30,,,,https://cartelera.ar/pelicula/el-final-de-la-calle-oak
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",PAW Patrol: La Dino Película,2D Doblada,13:50,,,,https://cartelera.ar/pelicula/paw-patrol-la-dino-pelicula
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",PAW Patrol: La Dino Película,2D Doblada,16:00,,,,https://cartelera.ar/pelicula/paw-patrol-la-dino-pelicula
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",La Muerte De Robin Hood,2D Subtitulada,17:30,,,,https://cartelera.ar/pelicula/la-muerte-de-robin-hood
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",La noche del demonio: Están entre nosotros,2D Doblada,00:50,,,,https://cartelera.ar/pelicula/la-noche-del-demonio-estan-entre-nosotros
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",La noche del demonio: Están entre nosotros,2D Doblada,13:00,,,,https://cartelera.ar/pelicula/la-noche-del-demonio-estan-entre-nosotros
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",La noche del demonio: Están entre nosotros,2D Doblada,14:30,,,,https://cartelera.ar/pelicula/la-noche-del-demonio-estan-entre-nosotros
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",La noche del demonio: Están entre nosotros,2D Doblada,15:30,,,,https://cartelera.ar/pelicula/la-noche-del-demonio-estan-entre-nosotros
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",La noche del demonio: Están entre nosotros,2D Doblada,17:00,,,,https://cartelera.ar/pelicula/la-noche-del-demonio-estan-entre-nosotros
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",La noche del demonio: Están entre nosotros,2D Doblada,18:10,,,,https://cartelera.ar/pelicula/la-noche-del-demonio-estan-entre-nosotros
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",La noche del demonio: Están entre nosotros,2D Doblada,20:50,,,,https://cartelera.ar/pelicula/la-noche-del-demonio-estan-entre-nosotros
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",La noche del demonio: Están entre nosotros,2D Subtitulada,23:05,,,,https://cartelera.ar/pelicula/la-noche-del-demonio-estan-entre-nosotros
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",La noche del demonio: Están entre nosotros,2D Doblada,23:30,,,,https://cartelera.ar/pelicula/la-noche-del-demonio-estan-entre-nosotros
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Solo por una noche,2D Doblada,15:00,,,,https://cartelera.ar/pelicula/solo-por-una-noche
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Solo por una noche,2D Subtitulada,20:25,,,,https://cartelera.ar/pelicula/solo-por-una-noche
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Solo por una noche,2D Doblada,22:50,,,,https://cartelera.ar/pelicula/solo-por-una-noche
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Harry Potter y la piedra filosofal,2D Doblada,15:30,,,,https://cartelera.ar/pelicula/harry-potter-y-la-piedra-filosofal
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Harry Potter y la piedra filosofal,2D Doblada,19:30,,,,https://cartelera.ar/pelicula/harry-potter-y-la-piedra-filosofal
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Harry Potter y la piedra filosofal,2D Subtitulada,22:15,,,,https://cartelera.ar/pelicula/harry-potter-y-la-piedra-filosofal
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Moana,2D Doblada,13:15,,,,https://cartelera.ar/pelicula/moana
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Coyote vs. Acme,2D Doblada,01:00,,,,https://cartelera.ar/pelicula/coyote-vs-acme
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Coyote vs. Acme,2D Doblada,12:30,,,,https://cartelera.ar/pelicula/coyote-vs-acme
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Coyote vs. Acme,2D Doblada,13:30,,,,https://cartelera.ar/pelicula/coyote-vs-acme
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Coyote vs. Acme,2D Doblada,15:00,,,,https://cartelera.ar/pelicula/coyote-vs-acme
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Coyote vs. Acme,2D Doblada,16:00,,,,https://cartelera.ar/pelicula/coyote-vs-acme
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Coyote vs. Acme,2D Doblada,17:30,,,,https://cartelera.ar/pelicula/coyote-vs-acme
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Coyote vs. Acme,2D Doblada,18:30,,,,https://cartelera.ar/pelicula/coyote-vs-acme
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Coyote vs. Acme,2D Subtitulada,20:05,,,,https://cartelera.ar/pelicula/coyote-vs-acme
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Coyote vs. Acme,2D Doblada,22:30,,,,https://cartelera.ar/pelicula/coyote-vs-acme
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Yo Narciso,2D Doblada,13:00,,,,
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Yo Narciso,2D Doblada,15:20,,,,
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Yo Narciso,2D Doblada,15:50,,,,
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Yo Narciso,2D Doblada,17:45,,,,
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Yo Narciso,2D Doblada,18:10,,,,
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Yo Narciso,2D Doblada,20:10,,,,
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Yo Narciso,2D Doblada,20:35,,,,
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Yo Narciso,2D Doblada,22:30,,,,
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Yo Narciso,2D Doblada,23:00,,,,
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",La guerra de los últimos,2D Doblada,01:10,,,,
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",La guerra de los últimos,2D Doblada,12:20,,,,
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",La guerra de los últimos,2D Doblada,15:00,,,,
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",La guerra de los últimos,2D Doblada,17:45,,,,
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",La guerra de los últimos,2D Subtitulada,20:30,,,,
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",La guerra de los últimos,2D Doblada,23:15,,,,
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",COYOTE VS ACME,2D Doblada,12:20,,,,https://www.cinemark.com.ar/peliculas/coyote-vs-acme
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",COYOTE VS ACME,2D Doblada,14:50,,,,https://www.cinemark.com.ar/peliculas/coyote-vs-acme
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",COYOTE VS ACME,2D Doblada,17:20,,,,https://www.cinemark.com.ar/peliculas/coyote-vs-acme
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",COYOTE VS ACME,2D Subtitulada,19:50,,,,https://www.cinemark.com.ar/peliculas/coyote-vs-acme
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",El Final de la Calle Oak,2D Subtitulada,15:30,,,,https://www.cinemark.com.ar/peliculas/el-final-de-la-calle-oak
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",HARRY POTTER 25° ANIVERSARIO,2D Subtitulada,16:30,,,,https://www.cinemark.com.ar/peliculas/harry-potter-y-la-piedra-filosofal-25-aniversario
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",HARRY POTTER 25° ANIVERSARIO,2D Subtitulada,19:00,,,,https://www.cinemark.com.ar/peliculas/harry-potter-y-la-piedra-filosofal-25-aniversario
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Insidious: Fuera del más allá,2D Subtitulada,00:50,,,,https://www.cinemark.com.ar/peliculas/la-noche-del-demonio-estan-entre-nosotros
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Insidious: Fuera del más allá,2D Subtitulada,12:10,,,,https://www.cinemark.com.ar/peliculas/la-noche-del-demonio-estan-entre-nosotros
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Insidious: Fuera del más allá,2D Subtitulada,14:40,,,,https://www.cinemark.com.ar/peliculas/la-noche-del-demonio-estan-entre-nosotros
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Insidious: Fuera del más allá,2D Subtitulada,17:10,,,,https://www.cinemark.com.ar/peliculas/la-noche-del-demonio-estan-entre-nosotros
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Insidious: Fuera del más allá,2D Subtitulada,19:40,,,,https://www.cinemark.com.ar/peliculas/la-noche-del-demonio-estan-entre-nosotros
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Insidious: Fuera del más allá,2D Subtitulada,22:10,,,,https://www.cinemark.com.ar/peliculas/la-noche-del-demonio-estan-entre-nosotros
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",LA GUERRA DE LOS ÚLTIMOS,2D Subtitulada,00:45,,,,https://www.cinemark.com.ar/peliculas/la-guerra-de-los-ultimos
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",LA GUERRA DE LOS ÚLTIMOS,2D Subtitulada,13:50,,,,https://www.cinemark.com.ar/peliculas/la-guerra-de-los-ultimos
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",LA GUERRA DE LOS ÚLTIMOS,2D Subtitulada,16:40,,,,https://www.cinemark.com.ar/peliculas/la-guerra-de-los-ultimos
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",LA GUERRA DE LOS ÚLTIMOS,2D Subtitulada,19:30,,,,https://www.cinemark.com.ar/peliculas/la-guerra-de-los-ultimos
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",LA GUERRA DE LOS ÚLTIMOS,2D Subtitulada,22:20,,,,https://www.cinemark.com.ar/peliculas/la-guerra-de-los-ultimos
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",La invitación,2D Subtitulada,22:10,,,,https://www.cinemark.com.ar/peliculas/la-invitacion
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",La Odisea,2D Subtitulada,14:10,,,,https://www.cinemark.com.ar/peliculas/la-odisea
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",La Odisea,2D Subtitulada,17:50,,,,https://www.cinemark.com.ar/peliculas/la-odisea
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",La Odisea,2D Subtitulada,21:30,,,,https://www.cinemark.com.ar/peliculas/la-odisea
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",La Odisea,2D Subtitulada,22:30,,,,https://www.cinemark.com.ar/peliculas/la-odisea
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",PAW Patrol: La Dino Película,2D Doblada,13:10,,,,https://www.cinemark.com.ar/peliculas/paw-patrol-la-dino-pelicula
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",SÓLO POR UNA NOCHE,2D Subtitulada,01:00,,,,https://www.cinemark.com.ar/peliculas/solo-por-una-noche
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",SÓLO POR UNA NOCHE,2D Subtitulada,18:00,,,,https://www.cinemark.com.ar/peliculas/solo-por-una-noche
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",SÓLO POR UNA NOCHE,2D Subtitulada,20:30,,,,https://www.cinemark.com.ar/peliculas/solo-por-una-noche
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",SÓLO POR UNA NOCHE,2D Subtitulada,23:00,,,,https://www.cinemark.com.ar/peliculas/solo-por-una-noche
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Spider-Man: Un nuevo día,2D Subtitulada,00:25,,,,https://www.cinemark.com.ar/peliculas/spider-man-un-nuevo-dia
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Spider-Man: Un nuevo día,2D Subtitulada,12:20,,,,https://www.cinemark.com.ar/peliculas/spider-man-un-nuevo-dia
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Spider-Man: Un nuevo día,2D Subtitulada,15:00,,,,https://www.cinemark.com.ar/peliculas/spider-man-un-nuevo-dia
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Spider-Man: Un nuevo día,2D Subtitulada,15:40,,,,https://www.cinemark.com.ar/peliculas/spider-man-un-nuevo-dia
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Spider-Man: Un nuevo día,2D Subtitulada,18:20,,,,https://www.cinemark.com.ar/peliculas/spider-man-un-nuevo-dia
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Spider-Man: Un nuevo día,2D Subtitulada,18:50,,,,https://www.cinemark.com.ar/peliculas/spider-man-un-nuevo-dia
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Spider-Man: Un nuevo día,2D Subtitulada,21:40,,,,https://www.cinemark.com.ar/peliculas/spider-man-un-nuevo-dia
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Spider-Man: Un nuevo día,2D Subtitulada,22:40,,,,https://www.cinemark.com.ar/peliculas/spider-man-un-nuevo-dia
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Yo Narciso,2D Doblada,00:55,,,,https://www.cinemark.com.ar/peliculas/yo-narciso
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Yo Narciso,2D Doblada,12:10,,,,https://www.cinemark.com.ar/peliculas/yo-narciso
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Yo Narciso,2D Doblada,14:10,,,,https://www.cinemark.com.ar/peliculas/yo-narciso
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Yo Narciso,2D Doblada,14:30,,,,https://www.cinemark.com.ar/peliculas/yo-narciso
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Yo Narciso,2D Doblada,16:30,,,,https://www.cinemark.com.ar/peliculas/yo-narciso
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Yo Narciso,2D Doblada,17:00,,,,https://www.cinemark.com.ar/peliculas/yo-narciso
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Yo Narciso,2D Doblada,19:30,,,,https://www.cinemark.com.ar/peliculas/yo-narciso
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Yo Narciso,2D Doblada,20:00,,,,https://www.cinemark.com.ar/peliculas/yo-narciso
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Yo Narciso,2D Doblada,22:00,,,,https://www.cinemark.com.ar/peliculas/yo-narciso
CABA,Cinemark Hoyts,Cinemark Palermo,"Beruti 3399, Palermo",Yo Narciso,2D Doblada,22:30,,,,https://www.cinemark.com.ar/peliculas/yo-narciso
