zona,cadena,cine,direccion,pelicula,formato,horario,precio_general,precio_jubilado,precio_menor,url_pelicula
GBA Sur,Cinemark Hoyts,Hoyts Temperley,Av. Hipólito Yrigoyen 10.700,Insidious: Fuera del más allá,DBOX XD 2D Doblada,17:00,,,,https://www.cinemark.com.ar/peliculas/la-noche-del-demonio-estan-entre-nosotros
GBA Sur,Cinemark Hoyts,Hoyts Temperley,Av. Hipólito Yrigoyen 10.700,Insidious: Fuera del más allá,XD 2D Doblada,17:00,,,,https://www.cinemark.com.ar/peliculas/la-noche-del-demonio-estan-entre-nosotros
GBA Sur,Cinemark Hoyts,Hoyts Temperley,Av. Hipólito Yrigoyen 10.700,Insidious: Fuera del más allá,DBOX XD 2D Doblada,19:30,,,,https://www.cinemark.com.ar/peliculas/la-noche-del-demonio-estan-entre-nosotros
GBA Sur,Cinemark Hoyts,Hoyts Temperley,Av. Hipólito Yrigoyen 10.700,Insidious: Fuera del más allá,XD 2D Doblada,19:30,,,,https://www.cinemark.com.ar/peliculas/la-noche-del-demonio-estan-entre-nosotros
GBA Sur,Cinemark Hoyts,Hoyts Temperley,Av. Hipólito Yrigoyen 10.700,Insidious: Fuera del más allá,DBOX XD 2D Doblada,22:00,,,,https://www.cinemark.com.ar/peliculas/la-noche-del-demonio-estan-entre-nosotros
GBA Sur,Cinemark Hoyts,Hoyts Temperley,Av. Hipólito Yrigoyen 10.700,Insidious: Fuera del más allá,XD 2D Doblada,22:00,,,,https://www.cinemark.com.ar/peliculas/la-noche-del-demonio-estan-entre-nosotros
GBA Sur,Cinemark Hoyts,Hoyts Temperley,Av. Hipólito Yrigoyen 10.700,Insidious: Fuera del más allá,4D 2D Doblada,23:00,,,,https://www.cinemark.com.ar/peliculas/la-noche-del-demonio-estan-entre-nosotros
GBA Sur,Cinemark Hoyts,Hoyts Temperley,Av. Hipólito Yrigoyen 10.700,La Odisea,2D Doblada,14:10,,,,https://www.cinemark.com.ar/peliculas/la-odisea
GBA Sur,Cinemark Hoyts,Hoyts Temperley,Av. Hipólito Yrigoyen 10.700,La Odisea,2D Doblada,22:20,,,,https://www.cinemark.com.ar/peliculas/la-odisea
GBA Sur,Cinemark Hoyts,Hoyts Temperley,Av. Hipólito Yrigoyen 10.700,La Odisea,DBOX 2D Doblada,22:20,,,,https://www.cinemark.com.ar/peliculas/la-odisea
GBA Sur,Cinemark Hoyts,Hoyts Temperley,Av. Hipólito Yrigoyen 10.700,LOS BOXTROLLS,2D Doblada,12:45,,,,https://www.cinemark.com.ar/peliculas/los-boxtrolls
GBA Sur,Cinemark Hoyts,Hoyts Temperley,Av. Hipólito Yrigoyen 10.700,Michael,2D Doblada,16:50,,,,https://www.cinemark.com.ar/peliculas/michael
GBA Sur,Cinemark Hoyts,Hoyts Temperley,Av. Hipólito Yrigoyen 10.700,OASIS: DON´T LOOK BACK IN ANGER,2D Subtitulada,20:00,,,,https://www.cinemark.com.ar/peliculas/oasis-don-t-look-back-in-anger
GBA Sur,Cinemark Hoyts,Hoyts Temperley,Av. Hipólito Yrigoyen 10.700,PARANORMAN,2D Doblada,15:10,,,,https://www.cinemark.com.ar/peliculas/paranorman
GBA Sur,Cinemark Hoyts,Hoyts Temperley,Av. Hipólito Yrigoyen 10.700,PAW Patrol: La Dino Película,2D Doblada,12:30,,,,https://www.cinemark.com.ar/peliculas/paw-patrol-la-dino-pelicula
GBA Sur,Cinemark Hoyts,Hoyts Temperley,Av. Hipólito Yrigoyen 10.700,PAW Patrol: La Dino Película,2D Doblada,14:45,,,,https://www.cinemark.com.ar/peliculas/paw-patrol-la-dino-pelicula
GBA Sur,Cinemark Hoyts,Hoyts Temperley,Av. Hipólito Yrigoyen 10.700,Pepita la Pistolera,2D Doblada,22:50,,,,https://www.cinemark.com.ar/peliculas/pepita-la-pistolera
GBA Sur,Cinemark Hoyts,Hoyts Temperley,Av. Hipólito Yrigoyen 10.700,RÁPIDO Y FURIOSO: 25 ANIVERSARIO,2D Doblada,20:10,,,,https://www.cinemark.com.ar/peliculas/rapido-y-furioso-25-aniversario
GBA Sur,Cinemark Hoyts,Hoyts Temperley,Av. Hipólito Yrigoyen 10.700,SHREK 25 ANIVERSARIO,2D Doblada,15:30,,,,https://www.cinemark.com.ar/peliculas/shrek-25-aniversario
GBA Sur,Cinemark Hoyts,Hoyts Temperley,Av. Hipólito Yrigoyen 10.700,Spider-Man: Un nuevo día,4D 3D Doblada,13:00,,,,https://www.cinemark.com.ar/peliculas/spider-man-un-nuevo-dia
GBA Sur,Cinemark Hoyts,Hoyts Temperley,Av. Hipólito Yrigoyen 10.700,Spider-Man: Un nuevo día,4D 3D Doblada,16:20,,,,https://www.cinemark.com.ar/peliculas/spider-man-un-nuevo-dia
GBA Sur,Cinemark Hoyts,Hoyts Temperley,Av. Hipólito Yrigoyen 10.700,Spider-Man: Un nuevo día,4D 3D Doblada,19:40,,,,https://www.cinemark.com.ar/peliculas/spider-man-un-nuevo-dia
GBA Sur,Cinemark Hoyts,Hoyts Temperley,Av. Hipólito Yrigoyen 10.700,Spider-Man: Un nuevo día,2D Doblada,22:45,,,,https://www.cinemark.com.ar/peliculas/spider-man-un-nuevo-dia
GBA Sur,Cinemark Hoyts,Hoyts Temperley,Av. Hipólito Yrigoyen 10.700,TADEO EL EXPLORADOR Y LA LAMPARA,2D Doblada,12:50,,,,https://www.cinemark.com.ar/peliculas/tadeo-el-explorador-y-la-lampara-maravillosa
GBA Sur,Cinemark Hoyts,Hoyts Temperley,Av. Hipólito Yrigoyen 10.700,TADEO EL EXPLORADOR Y LA LAMPARA,2D Doblada,15:15,,,,https://www.cinemark.com.ar/peliculas/tadeo-el-explorador-y-la-lampara-maravillosa
GBA Sur,Cinemark Hoyts,Hoyts Temperley,Av. Hipólito Yrigoyen 10.700,TADEO EL EXPLORADOR Y LA LAMPARA,2D Doblada,17:40,,,,https://www.cinemark.com.ar/peliculas/tadeo-el-explorador-y-la-lampara-maravillosa
GBA Sur,Cinemark Hoyts,Hoyts Temperley,Av. Hipólito Yrigoyen 10.700,Terminator 2: El juicio final,2D Doblada,17:00,,,,https://www.cinemark.com.ar/peliculas/terminator-2-el-juicio-final-35-aniversario
GBA Sur,Cinemark Hoyts,Hoyts Temperley,Av. Hipólito Yrigoyen 10.700,Toy Story 5,2D Doblada,12:00,,,,https://www.cinemark.com.ar/peliculas/toy-story-5
GBA Sur,Cinemark Hoyts,Hoyts Temperley,Av. Hipólito Yrigoyen 10.700,Toy Story 5,2D Doblada,14:20,,,,https://www.cinemark.com.ar/peliculas/toy-story-5
GBA Sur,Cinemark Hoyts,Hoyts Temperley,Av. Hipólito Yrigoyen 10.700,VOLVER AL FUTURO,2D Subtitulada,20:00,,,,https://www.cinemark.com.ar/peliculas/volver-al-futuro
GBA Sur,Cinemark Hoyts,Hoyts Temperley,Av. Hipólito Yrigoyen 10.700,Yo Narciso,2D Doblada,20:25,,,,https://www.cinemark.com.ar/peliculas/yo-narciso
GBA Sur,Cinemark Hoyts,Hoyts Temperley,Av. Hipólito Yrigoyen 10.700,Yo Narciso,2D Doblada,22:50,,,,https://www.cinemark.com.ar/peliculas/yo-narciso
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",AKIRA (1988),2D Subtitulada,19:45,,,,https://www.cinemark.com.ar/peliculas/akira-1988
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",Backrooms,2D Subtitulada,00:40,,,,https://www.cinemark.com.ar/peliculas/backrooms-version-extendida
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",Backrooms,2D Subtitulada,23:00,,,,https://www.cinemark.com.ar/peliculas/backrooms-version-extendida
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",CÓDIGO: VENGANZA,2D Subtitulada,12:40,,,,https://www.cinemark.com.ar/peliculas/codigo-venganza
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",CÓDIGO: VENGANZA,2D Subtitulada,15:10,,,,https://www.cinemark.com.ar/peliculas/codigo-venganza
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",CÓDIGO: VENGANZA,2D Subtitulada,17:20,,,,https://www.cinemark.com.ar/peliculas/codigo-venganza
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",CÓDIGO: VENGANZA,2D Subtitulada,19:40,,,,https://www.cinemark.com.ar/peliculas/codigo-venganza
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",CÓDIGO: VENGANZA,2D Subtitulada,22:15,,,,https://www.cinemark.com.ar/peliculas/codigo-venganza
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",Colony,2D Subtitulada,14:45,,,,https://www.cinemark.com.ar/peliculas/colony-zona-cero
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",CORALINE,3D Doblada,18:00,,,,https://www.cinemark.com.ar/peliculas/coraline-y-la-puerta-secreta
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",Coyote vs. Acme,2D Doblada,12:20,,,,https://www.cinemark.com.ar/peliculas/coyote-vs-acme
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",Coyote vs. Acme,DBOX 2D Doblada,12:20,,,,https://www.cinemark.com.ar/peliculas/coyote-vs-acme
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",Coyote vs. Acme,2D Doblada,14:00,,,,https://www.cinemark.com.ar/peliculas/coyote-vs-acme
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",Coyote vs. Acme,DBOX 2D Doblada,14:00,,,,https://www.cinemark.com.ar/peliculas/coyote-vs-acme
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",Coyote vs. Acme,2D Doblada,16:30,,,,https://www.cinemark.com.ar/peliculas/coyote-vs-acme
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",Coyote vs. Acme,DBOX 2D Doblada,16:30,,,,https://www.cinemark.com.ar/peliculas/coyote-vs-acme
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",Coyote vs. Acme,2D Doblada,19:00,,,,https://www.cinemark.com.ar/peliculas/coyote-vs-acme
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",Coyote vs. Acme,DBOX 2D Doblada,19:00,,,,https://www.cinemark.com.ar/peliculas/coyote-vs-acme
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",Coyote vs. Acme,2D Subtitulada,21:45,,,,https://www.cinemark.com.ar/peliculas/coyote-vs-acme
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",Coyote vs. Acme,DBOX 2D Subtitulada,21:45,,,,https://www.cinemark.com.ar/peliculas/coyote-vs-acme
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",EL HELADERO,2D Subtitulada,12:35,,,,https://www.cinemark.com.ar/peliculas/el-heladero-dulce-sabor-a-muerte
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",EL HELADERO,2D Subtitulada,20:10,,,,https://www.cinemark.com.ar/peliculas/el-heladero-dulce-sabor-a-muerte
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",EL HELADERO,2D Subtitulada,22:30,,,,https://www.cinemark.com.ar/peliculas/el-heladero-dulce-sabor-a-muerte
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",HECHIZO DE AMOR: LA MAGIA CONTINUA,2D Subtitulada,00:20,,,,https://www.cinemark.com.ar/peliculas/hechizo-de-amor-la-magia-continua
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",HECHIZO DE AMOR: LA MAGIA CONTINUA,2D Doblada,12:00,,,,https://www.cinemark.com.ar/peliculas/hechizo-de-amor-la-magia-continua
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",HECHIZO DE AMOR: LA MAGIA CONTINUA,2D Doblada,14:50,,,,https://www.cinemark.com.ar/peliculas/hechizo-de-amor-la-magia-continua
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",HECHIZO DE AMOR: LA MAGIA CONTINUA,2D Subtitulada,17:40,,,,https://www.cinemark.com.ar/peliculas/hechizo-de-amor-la-magia-continua
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",HECHIZO DE AMOR: LA MAGIA CONTINUA,2D Doblada,20:10,,,,https://www.cinemark.com.ar/peliculas/hechizo-de-amor-la-magia-continua
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",HECHIZO DE AMOR: LA MAGIA CONTINUA,2D Subtitulada,22:00,,,,https://www.cinemark.com.ar/peliculas/hechizo-de-amor-la-magia-continua
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",Insidious: Fuera del más allá,2D Subtitulada,01:10,,,,https://www.cinemark.com.ar/peliculas/la-noche-del-demonio-estan-entre-nosotros
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",Insidious: Fuera del más allá,2D Subtitulada,12:15,,,,https://www.cinemark.com.ar/peliculas/la-noche-del-demonio-estan-entre-nosotros
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",Insidious: Fuera del más allá,2D Subtitulada,14:35,,,,https://www.cinemark.com.ar/peliculas/la-noche-del-demonio-estan-entre-nosotros
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",Insidious: Fuera del más allá,2D Subtitulada,17:10,,,,https://www.cinemark.com.ar/peliculas/la-noche-del-demonio-estan-entre-nosotros
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",Insidious: Fuera del más allá,2D Subtitulada,19:30,,,,https://www.cinemark.com.ar/peliculas/la-noche-del-demonio-estan-entre-nosotros
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",Insidious: Fuera del más allá,2D Subtitulada,22:50,,,,https://www.cinemark.com.ar/peliculas/la-noche-del-demonio-estan-entre-nosotros
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",La constelación del perro,2D Subtitulada,17:30,,,,https://cartelera.ar/pelicula/la-constelacion-del-perro
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",LA GUERRA DE LOS ÚLTIMOS,2D Subtitulada,17:30,,,,https://www.cinemark.com.ar/peliculas/la-guerra-de-los-ultimos
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",La Odisea,2D Subtitulada,00:15,,,,https://www.cinemark.com.ar/peliculas/la-odisea
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",La Odisea,DBOX 2D Subtitulada,00:15,,,,https://www.cinemark.com.ar/peliculas/la-odisea
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",La Odisea,PREMIER 2D Subtitulada,00:40,,,,https://www.cinemark.com.ar/peliculas/la-odisea
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",La Odisea,PREMIER 2D Subtitulada,13:20,,,,https://www.cinemark.com.ar/peliculas/la-odisea
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",La Odisea,2D Doblada,14:40,,,,https://www.cinemark.com.ar/peliculas/la-odisea
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",La Odisea,DBOX 2D Doblada,14:40,,,,https://www.cinemark.com.ar/peliculas/la-odisea
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",La Odisea,PREMIER 2D Subtitulada,17:00,,,,https://www.cinemark.com.ar/peliculas/la-odisea
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",La Odisea,2D Doblada,18:40,,,,https://www.cinemark.com.ar/peliculas/la-odisea
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",La Odisea,DBOX 2D Doblada,18:40,,,,https://www.cinemark.com.ar/peliculas/la-odisea
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",La Odisea,PREMIER 2D Subtitulada,21:00,,,,https://www.cinemark.com.ar/peliculas/la-odisea
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",La Odisea,2D Subtitulada,22:10,,,,https://www.cinemark.com.ar/peliculas/la-odisea
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",La Odisea,DBOX 2D Subtitulada,22:10,,,,https://www.cinemark.com.ar/peliculas/la-odisea
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",LOS BOXTROLLS,2D Doblada,13:00,,,,https://www.cinemark.com.ar/peliculas/los-boxtrolls
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",Michael,2D Subtitulada,22:15,,,,https://www.cinemark.com.ar/peliculas/michael
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",Minions & monstruos,2D Doblada,13:10,,,,https://www.cinemark.com.ar/peliculas/minions-monstruos
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",Minions & monstruos,2D Doblada,15:25,,,,https://www.cinemark.com.ar/peliculas/minions-monstruos
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",OASIS: DON´T LOOK BACK IN ANGER,2D Subtitulada,00:45,,,,https://www.cinemark.com.ar/peliculas/oasis-don-t-look-back-in-anger
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",OASIS: DON´T LOOK BACK IN ANGER,2D Subtitulada,20:00,,,,https://www.cinemark.com.ar/peliculas/oasis-don-t-look-back-in-anger
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",OASIS: DON´T LOOK BACK IN ANGER,2D Subtitulada,22:20,,,,https://www.cinemark.com.ar/peliculas/oasis-don-t-look-back-in-anger
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",PARANORMAN,2D Doblada,15:20,,,,https://www.cinemark.com.ar/peliculas/paranorman
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",PAW Patrol: La Dino Película,2D Doblada,12:10,,,,https://www.cinemark.com.ar/peliculas/paw-patrol-la-dino-pelicula
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",PAW Patrol: La Dino Película,2D Doblada,14:20,,,,https://www.cinemark.com.ar/peliculas/paw-patrol-la-dino-pelicula
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",Pepita la Pistolera,2D Doblada,20:20,,,,https://www.cinemark.com.ar/peliculas/pepita-la-pistolera
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",Pepita la Pistolera,2D Doblada,22:45,,,,https://www.cinemark.com.ar/peliculas/pepita-la-pistolera
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",PMMM LA PELICULA PARTE 2,2D Subtitulada,17:00,,,,https://www.cinemark.com.ar/peliculas/puella-magi-madoka-magica-la-pelicula-parte-2
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",RÁPIDO Y FURIOSO: 25 ANIVERSARIO,2D Doblada,00:30,,,,https://www.cinemark.com.ar/peliculas/rapido-y-furioso-25-aniversario
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",RÁPIDO Y FURIOSO: 25 ANIVERSARIO,2D Doblada,20:15,,,,https://www.cinemark.com.ar/peliculas/rapido-y-furioso-25-aniversario
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",SHREK 25 ANIVERSARIO,2D Doblada,17:25,,,,https://www.cinemark.com.ar/peliculas/shrek-25-aniversario
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",Spider-Man: Un nuevo día,4D 3D Doblada,00:55,,,,https://www.cinemark.com.ar/peliculas/spider-man-un-nuevo-dia
GBA Norte,Cinemark Hoyts,Hoyts Unicenter,"Paraná 3745, Unicenter Shopping",Spider-Man: Un nuevo día,PREMIER 2D Subtitulada,01:10,,,,https://www.cinemark.com.ar/peliculas/spider-man-un-nuevo-dia
