zona,cadena,cine,direccion,pelicula,formato,horario,precio_general,precio_jubilado,precio_menor,url_pelicula
CABA,Cinépolis,Cinépolis Recoleta,"Vicente López 2050, Recoleta",Avengers: Endgame Bonus - Infinity Vision,3D Subtitulada,14:30,,,,https://cartelera.ar/pelicula/avengers-endgame-bonus-infinity-vision
CABA,Cinépolis,Cinépolis Recoleta,"Vicente López 2050, Recoleta",Avengers: Endgame Bonus - Infinity Vision,3D Subtitulada,17:30,,,,https://cartelera.ar/pelicula/avengers-endgame-bonus-infinity-vision
CABA,Cinépolis,Cinépolis Recoleta,"Vicente López 2050, Recoleta",Avengers: Endgame Bonus - Infinity Vision,2D Subtitulada,18:00,,,,https://cartelera.ar/pelicula/avengers-endgame-bonus-infinity-vision
CABA,Cinépolis,Cinépolis Recoleta,"Vicente López 2050, Recoleta",Avengers: Endgame Bonus - Infinity Vision,3D Subtitulada,18:30,,,,https://cartelera.ar/pelicula/avengers-endgame-bonus-infinity-vision
CABA,Cinépolis,Cinépolis Recoleta,"Vicente López 2050, Recoleta",Avengers: Endgame Bonus - Infinity Vision,3D Subtitulada,22:00,,,,https://cartelera.ar/pelicula/avengers-endgame-bonus-infinity-vision
CABA,Cinépolis,Cinépolis Recoleta,"Vicente López 2050, Recoleta",Avengers: Endgame Bonus - Infinity Vision,2D Subtitulada,22:15,,,,https://cartelera.ar/pelicula/avengers-endgame-bonus-infinity-vision
CABA,Cinépolis,Cinépolis Recoleta,"Vicente López 2050, Recoleta",Avengers: Endgame Bonus - Infinity Vision,3D Subtitulada,22:30,,,,https://cartelera.ar/pelicula/avengers-endgame-bonus-infinity-vision
CABA,Cinépolis,Cinépolis Recoleta,"Vicente López 2050, Recoleta",Oasis: Dont Look Back In Anger,2D Subtitulada,20:15,,,,https://cartelera.ar/pelicula/oasis-dont-look-back-in-anger
CABA,Cinépolis,Cinépolis Recoleta,"Vicente López 2050, Recoleta",Her Private Hell,2D Subtitulada,20:00,,,,https://cartelera.ar/pelicula/her-private-hell
CABA,Cinépolis,Cinépolis Recoleta,"Vicente López 2050, Recoleta",Her Private Hell,2D Subtitulada,23:00,,,,https://cartelera.ar/pelicula/her-private-hell
GBA Sur,Multiplex,Multiplex Canning,"Formosa 653, Canning (Shopping Las Toscas)",Avengers: Endgame (re Estreno),4D (3D) Doblada,14:15,,,,https://multiplex.com.ar/peliculas/avengers-endgame-re-estreno/
GBA Sur,Multiplex,Multiplex Canning,"Formosa 653, Canning (Shopping Las Toscas)",Avengers: Endgame (re Estreno),2D Doblada,15:00,,,,https://multiplex.com.ar/peliculas/avengers-endgame-re-estreno/
GBA Sur,Multiplex,Multiplex Canning,"Formosa 653, Canning (Shopping Las Toscas)",Coyote vs. Acme,2D Doblada,12:50,,,,https://multiplex.com.ar/peliculas/coyote-vs-acme/
GBA Sur,Multiplex,Multiplex Canning,"Formosa 653, Canning (Shopping Las Toscas)",Coyote vs. Acme,2D Doblada,13:45,,,,https://multiplex.com.ar/peliculas/coyote-vs-acme/
GBA Sur,Multiplex,Multiplex Canning,"Formosa 653, Canning (Shopping Las Toscas)",El corazón de la bestia,2D Doblada,13:45,,,,https://multiplex.com.ar/peliculas/el-corazon-de-la-bestia/
GBA Sur,Multiplex,Multiplex Canning,"Formosa 653, Canning (Shopping Las Toscas)",El corazón de la bestia,2D Doblada,16:00,,,,https://multiplex.com.ar/peliculas/el-corazon-de-la-bestia/
GBA Sur,Multiplex,Multiplex Canning,"Formosa 653, Canning (Shopping Las Toscas)",El corazón de la bestia,2D Doblada,20:45,,,,https://multiplex.com.ar/peliculas/el-corazon-de-la-bestia/
GBA Sur,Multiplex,Multiplex Canning,"Formosa 653, Canning (Shopping Las Toscas)",El corazón de la bestia,2D Subtitulada,22:50,,,,https://multiplex.com.ar/peliculas/el-corazon-de-la-bestia/
GBA Sur,Multiplex,Multiplex Canning,"Formosa 653, Canning (Shopping Las Toscas)",El último gran golpe,2D Doblada,22:30,,,,https://multiplex.com.ar/peliculas/el-ultimo-gran-golpe/
GBA Sur,Multiplex,Multiplex Canning,"Formosa 653, Canning (Shopping Las Toscas)",La isla olvidada,2D Doblada,13:40,,,,https://multiplex.com.ar/peliculas/la-isla-olvidada/
GBA Sur,Multiplex,Multiplex Canning,"Formosa 653, Canning (Shopping Las Toscas)",La isla olvidada,2D Doblada,15:50,,,,https://multiplex.com.ar/peliculas/la-isla-olvidada/
GBA Sur,Multiplex,Multiplex Canning,"Formosa 653, Canning (Shopping Las Toscas)",La isla olvidada,2D Doblada,18:00,,,,https://multiplex.com.ar/peliculas/la-isla-olvidada/
GBA Sur,Multiplex,Multiplex Canning,"Formosa 653, Canning (Shopping Las Toscas)",La noche del demonio: Están entre nosotros,2D Doblada,20:20,,,,https://multiplex.com.ar/peliculas/la-noche-del-demonio-estan-entre-nosotros/
GBA Sur,Multiplex,Multiplex Canning,"Formosa 653, Canning (Shopping Las Toscas)",La noche del demonio: Están entre nosotros,2D Doblada,22:45,,,,https://multiplex.com.ar/peliculas/la-noche-del-demonio-estan-entre-nosotros/
GBA Sur,Multiplex,Multiplex Canning,"Formosa 653, Canning (Shopping Las Toscas)",La Odisea,2D Doblada,16:00,,,,https://multiplex.com.ar/peliculas/la-odisea/
GBA Sur,Multiplex,Multiplex Canning,"Formosa 653, Canning (Shopping Las Toscas)",Resident Evil: Noche Cero,2D Doblada,14:50,,,,https://multiplex.com.ar/peliculas/resident-evil-noche-cero/
GBA Sur,Multiplex,Multiplex Canning,"Formosa 653, Canning (Shopping Las Toscas)",Resident Evil: Noche Cero,2D Doblada,16:40,,,,https://multiplex.com.ar/peliculas/resident-evil-noche-cero/
GBA Sur,Multiplex,Multiplex Canning,"Formosa 653, Canning (Shopping Las Toscas)",Resident Evil: Noche Cero,4D (2D) Doblada,17:35,,,,https://multiplex.com.ar/peliculas/resident-evil-noche-cero/
GBA Sur,Multiplex,Multiplex Canning,"Formosa 653, Canning (Shopping Las Toscas)",Resident Evil: Noche Cero,2D Doblada,18:50,,,,https://multiplex.com.ar/peliculas/resident-evil-noche-cero/
GBA Sur,Multiplex,Multiplex Canning,"Formosa 653, Canning (Shopping Las Toscas)",Resident Evil: Noche Cero,2D Doblada,20:50,,,,https://multiplex.com.ar/peliculas/resident-evil-noche-cero/
GBA Sur,Multiplex,Multiplex Canning,"Formosa 653, Canning (Shopping Las Toscas)",Resident Evil: Noche Cero,2D Doblada,22:40,,,,https://multiplex.com.ar/peliculas/resident-evil-noche-cero/
GBA Sur,Multiplex,Multiplex Canning,"Formosa 653, Canning (Shopping Las Toscas)",Resident Evil: Noche Cero,4D (2D) Doblada,22:50,,,,https://multiplex.com.ar/peliculas/resident-evil-noche-cero/
GBA Sur,Multiplex,Multiplex Canning,"Formosa 653, Canning (Shopping Las Toscas)",Spider-Man: Un nuevo día,2D Doblada,18:00,,,,https://multiplex.com.ar/peliculas/spider-man-un-dia-nuevo/
GBA Sur,Multiplex,Multiplex Canning,"Formosa 653, Canning (Shopping Las Toscas)",Toy Story 5,2D Doblada,12:45,,,,https://multiplex.com.ar/peliculas/toy-story-5/
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",El corazón de la bestia,2D Doblada,13:20,,,,https://cartelera.ar/pelicula/el-corazon-de-la-bestia
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",El corazón de la bestia,2D Doblada,15:50,,,,https://cartelera.ar/pelicula/el-corazon-de-la-bestia
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",El corazón de la bestia,2D Doblada,18:20,,,,https://cartelera.ar/pelicula/el-corazon-de-la-bestia
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",El corazón de la bestia,2D Doblada,20:50,,,,https://cartelera.ar/pelicula/el-corazon-de-la-bestia
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",El corazón de la bestia,2D Doblada,23:20,,,,https://cartelera.ar/pelicula/el-corazon-de-la-bestia
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Primavera en Beechwood,2D Subtitulada,21:30,,,,https://cartelera.ar/pelicula/primavera-en-beechwood
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",La noche del demonio: Están entre nosotros,2D Doblada,16:45,,,,https://cartelera.ar/pelicula/la-noche-del-demonio-estan-entre-nosotros
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",La noche del demonio: Están entre nosotros,2D Doblada,23:30,,,,https://cartelera.ar/pelicula/la-noche-del-demonio-estan-entre-nosotros
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Resident Evil: Noche Cero,2D Doblada,13:00,,,,https://cartelera.ar/pelicula/resident-evil-noche-cero
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Resident Evil: Noche Cero,2D Doblada,14:30,,,,https://cartelera.ar/pelicula/resident-evil-noche-cero
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Resident Evil: Noche Cero,2D Doblada,15:30,,,,https://cartelera.ar/pelicula/resident-evil-noche-cero
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Resident Evil: Noche Cero,2D Doblada,17:00,,,,https://cartelera.ar/pelicula/resident-evil-noche-cero
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Resident Evil: Noche Cero,2D Doblada,18:00,,,,https://cartelera.ar/pelicula/resident-evil-noche-cero
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Resident Evil: Noche Cero,2D Doblada,19:30,,,,https://cartelera.ar/pelicula/resident-evil-noche-cero
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Resident Evil: Noche Cero,2D Subtitulada,20:30,,,,https://cartelera.ar/pelicula/resident-evil-noche-cero
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Resident Evil: Noche Cero,2D Doblada,22:00,,,,https://cartelera.ar/pelicula/resident-evil-noche-cero
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Resident Evil: Noche Cero,2D Doblada,22:45,,,,https://cartelera.ar/pelicula/resident-evil-noche-cero
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Resident Evil: Noche Cero,2D Subtitulada,23:00,,,,https://cartelera.ar/pelicula/resident-evil-noche-cero
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",La isla olvidada,3D Doblada,13:00,,,,https://cartelera.ar/pelicula/la-isla-olvidada
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",La isla olvidada,2D Doblada,14:45,,,,https://cartelera.ar/pelicula/la-isla-olvidada
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",La isla olvidada,3D Doblada,15:40,,,,https://cartelera.ar/pelicula/la-isla-olvidada
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",La isla olvidada,2D Doblada,17:30,,,,https://cartelera.ar/pelicula/la-isla-olvidada
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",La isla olvidada,3D Doblada,18:20,,,,https://cartelera.ar/pelicula/la-isla-olvidada
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",La isla olvidada,2D Doblada,20:10,,,,https://cartelera.ar/pelicula/la-isla-olvidada
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Coyote vs. Acme,2D Doblada,13:00,,,,https://cartelera.ar/pelicula/coyote-vs-acme
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Coyote vs. Acme,2D Doblada,13:45,,,,https://cartelera.ar/pelicula/coyote-vs-acme
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Coyote vs. Acme,2D Doblada,15:30,,,,https://cartelera.ar/pelicula/coyote-vs-acme
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Coyote vs. Acme,2D Doblada,18:10,,,,https://cartelera.ar/pelicula/coyote-vs-acme
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Yo Narciso,2D Doblada,16:30,,,,https://cartelera.ar/pelicula/yo-narciso
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Yo Narciso,2D Doblada,22:30,,,,https://cartelera.ar/pelicula/yo-narciso
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Una breve historia de Amor,2D Subtitulada,19:00,,,,https://cartelera.ar/pelicula/una-breve-historia-de-amor
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Avengers: Endgame Bonus - Infinity Vision,2D Doblada,13:30,,,,https://cartelera.ar/pelicula/avengers-endgame-bonus-infinity-vision
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Avengers: Endgame Bonus - Infinity Vision,3D Doblada,13:50,,,,https://cartelera.ar/pelicula/avengers-endgame-bonus-infinity-vision
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Avengers: Endgame Bonus - Infinity Vision,2D Doblada,14:45,,,,https://cartelera.ar/pelicula/avengers-endgame-bonus-infinity-vision
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Avengers: Endgame Bonus - Infinity Vision,2D Doblada,17:30,,,,https://cartelera.ar/pelicula/avengers-endgame-bonus-infinity-vision
GBA Sur,Cinépolis,Cinépolis Avellaneda,"Av. Mitre 2702, Avellaneda",Avengers: Endgame Bonus - Infinity Vision,3D Doblada,18:00,,,,https://cartelera.ar/pelicula/avengers-endgame-bonus-infinity-vision
